path,cells,dims_match,header_exact,byte_exact_full,diff_全部cell(含浮点),diff_pathing(去浮点),cosmetic_wall_void(边界浮点),cell_match%,pathing_match%,w2W,W2w,w2V,V2w,status
MAINMENUS\1X1SINGLE_ROOM_OSSEANWASTES\MAINMENU_OSSEANWASTES_PB.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
WEAPON\ANCIENT_SKELETON_SWORD.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
WEAPON\WRAITH_BOSS_WEAPON.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
TEST\1X1_SW_A.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
TEST\1X1_NE_A.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
TEST\1X1_SE_A.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
TEST\1X1_NW_A.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
DWARVENLAB\1X1EXIT_S\1X1_EXIT_S_PB_A.LAYOUT,10100,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT2_Z2\TEMPLATES\1X1_CLIFF_S0E1W1\1X1CLIFF_S0E1W1_TEMPLATE.LAYOUT,25100,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
DWARVENLAB\1X1NS\1X1_NS_PB_A.LAYOUT,27775,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
TEST\1X1SINGLE_ROOM\QA_TEST_ROOM.LAYOUT,26425,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
DWARVENLAB\1X1ENTRANCE_N\1X1_ENTRANCE_N_PB_A.LAYOUT,30150,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
DWARVENLAB\1X1NW\1X1_NW_JT_A.LAYOUT,35200,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
DRAGON_TOWER\1X1ENTRANCE_W\1X1_ENTRANCE_W_BB_A.LAYOUT,37926,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
DWARVENLAB\1X1W\1X1_W_BB_A.LAYOUT,39375,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
DRAGON\1X1SINGLE_ROOM_BOSS\QA_ARENA.LAYOUT,40401,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
DRAGON_TOWER\DRAGON_NS_TEMPLATE.LAYOUT,44226,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
DWARVENLAB\1X1ENTRANCE_W\1X1_ENTRANCE_W_BB_A.LAYOUT,43925,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT1\1X1_ZONE1_W_CLIFF_TEMPLATE.LAYOUT,45300,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
DWARVENLAB\1X1ENTRANCE_S\1X1_ENTRANCE_S_JT_A.LAYOUT,45225,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
DWARVENLAB\1X1NE\1X1_NE_BB_A.LAYOUT,50850,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
DRAGON_TOWER\1X1EW\1X1_EW_BB_A.LAYOUT,52675,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
VAULT\1X1ENTRANCE_N\1X1_ENTRANCE_N_JT_A.LAYOUT,55275,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
DWARVENLAB\1X1SW\1X1_SW_BB_A.LAYOUT,56475,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT2_Z2\TEMPLATES\1X1_WALL_N1S1E0_LANDMARK_GENIE\1X1WALL_N1S1E0_LANDMARK_GENIE_TEMPLATE.LAYOUT,56500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT2_Z2\TEMPLATES\1X1_WALL_N1S1E0\1X1WALL_N1S1E0_TEMPLATE.LAYOUT,56500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT2_Z2\TEMPLATES\1X1_WALL_N2S2W0\1X1WALL_N2S2W0_TEMPLATE.LAYOUT,56500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT2_Z2\TEMPLATES\1X1_WALL_N2S2W0_LANDMARK_GENIE\1X1WALL_N2S2W0_LANDMARK_GENIE_TEMPLATE.LAYOUT,56500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
DWARVENLAB\1X1NS\1X1_NS_JT_A.LAYOUT,62150,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT2_Z2\TEMPLATES\1X1_OPEN_N0S0E0W0\1X1OPEN_N0S0E0W0_TEMPLATE.LAYOUT,62750,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT3_PASS1\PASS1_TEMPLATE.LAYOUT,62750,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT3_Z1\TEMPLATES\1X1_OPEN_N0S0E0W0\1X1_OPEN_N0S0E0W0_TEMPLATE.LAYOUT,62750,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT3_Z1\TEMPLATES\1X1_OPEN_N0S0E0W0_LANDMARK_SAWMILL\1X1_OPEN_N0S0E0W0_LANDMARK_SAWMILL_TEMPLATE.LAYOUT,62750,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT3_Z1\TEMPLATES\1X1_OPEN_N0S0E0W0_LANDMARK_SHRINES\1X1_OPEN_N0S0E0W0_LANDMARK_SHRINES_TEMPLATE.LAYOUT,62750,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT3_Z1\TEMPLATES\1X1_SWAMP_N0S0E0W5\1X1_SWAMP_N0S0E0W5_TEMPLATE.LAYOUT,62750,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT3_Z1\TEMPLATES\1X1_SWAMP_N0S0E5W0\1X1_SWAMP_N0S0E5W0_TEMPLATE.LAYOUT,62750,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT3_Z1\TEMPLATES\1X1_SWAMP_N0S5E0W5\1X1_SWAMP_N0S5E0W5_TEMPLATE.LAYOUT,62750,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT3_Z1\TEMPLATES\1X1_SWAMP_N0S5E5W0\1X1_SWAMP_N0S5E5W0_TEMPLATE.LAYOUT,62750,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT3_Z1\TEMPLATES\1X1_SWAMP_N0S5E0W0\1X1_SWAMP_N0S5E0W0_TEMPLATE.LAYOUT,62750,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT3_Z1\TEMPLATES\1X1_SWAMP_N5S0E0W0\1X1_SWAMP_N5S0E0W0_TEMPLATE.LAYOUT,62750,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT3_Z1\TEMPLATES\1X1_SWAMP_N5S0E0W5\1X1_SWAMP_N5S0E0W5_TEMPLATE.LAYOUT,62750,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT3_Z1\TEMPLATES\1X1_SWAMP_N5S0E5W0\1X1_SWAMP_N5S0E5W0_TEMPLATE.LAYOUT,62750,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT3_Z1\TEMPLATES\1X1_SWAMP_N5S0E5W5\1X1_SWAMP_N5S0E5W5_TEMPLATE.LAYOUT,62750,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT3_Z1\TEMPLATES\1X1_SWAMP_N5S5E5W0\1X1_SWAMP_N5S5E5W0_TEMPLATE.LAYOUT,62750,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT3_Z2\TEMPLATES\1X1_OPEN_N0S0E0W0\1X1_OPEN_N0S0E0W0_TEMPLATE.LAYOUT,62750,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
VAULT\1X1EW\1X1_EW_PB_A.LAYOUT,67725,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
VAULT\1X1NS\1X1_NS_BB_A.LAYOUT,67800,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
DWARVENLAB\1X1NEW\1X1_NEW_PB_A.LAYOUT,75250,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
DWARVENLAB\1X1NSE\1X1_NSE_BB_A.LAYOUT,75900,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
DWARVENLAB\DWARVENLAB_TEMPLATE.LAYOUT,82775,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
DRAGON_TOWER\DRAGON_EW_TEMPLATE.LAYOUT,83076,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
VAULT\VAULT_TEMPLATE.LAYOUT,90300,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
DRAGON\DRAGON_TEMPLATE.LAYOUT,105651,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
